head_ACCEL_x	head_ACCEL_y	head_ACCEL_z	head_GYRO_x	head_GYRO_y	head_GYRO_z	head_MAGN_x	head_MAGN_y	head_MAGN_z	sternum_ACCEL_x	sternum_ACCEL_y	sternum_ACCEL_z	sternum_GYRO_x	sternum_GYRO_y	sternum_GYRO_z	sternum_MAGN_x	sternum_MAGN_y	sternum_MAGN_z	left_upper_arm_ACCEL_x	left_upper_arm_ACCEL_y	left_upper_arm_ACCEL_z	left_upper_arm_GYRO_x	left_upper_arm_GYRO_y	left_upper_arm_GYRO_z	left_upper_arm_MAGN_x	left_upper_arm_MAGN_y	left_upper_arm_MAGN_z	left_fore_arm_ACCEL_x	left_fore_arm_ACCEL_y	left_fore_arm_ACCEL_z	left_fore_arm_GYRO_x	left_fore_arm_GYRO_y	left_fore_arm_GYRO_z	left_fore_arm_MAGN_x	left_fore_arm_MAGN_y	left_fore_arm_MAGN_z	right_upper_arm_ACCEL_x	right_upper_arm_ACCEL_y	right_upper_arm_ACCEL_z	right_upper_arm_GYRO_x	right_upper_arm_GYRO_y	right_upper_arm_GYRO_z	right_upper_arm_MAGN_x	right_upper_arm_MAGN_y	right_upper_arm_MAGN_z	right_fore_arm_ACCEL_x	right_fore_arm_ACCEL_y	right_fore_arm_ACCEL_z	right_fore_arm_GYRO_x	right_fore_arm_GYRO_y	right_fore_arm_GYRO_z	right_fore_arm_MAGN_x	right_fore_arm_MAGN_y	right_fore_arm_MAGN_z	pelvis_ACCEL_x	pelvis_ACCEL_y	pelvis_ACCEL_z	pelvis_GYRO_x	pelvis_GYRO_y	pelvis_GYRO_z	pelvis_MAGN_x	pelvis_MAGN_y	pelvis_MAGN_z	left_thigh_ACCEL_x	left_thigh_ACCEL_y	left_thigh_ACCEL_z	left_thigh_GYRO_x	left_thigh_GYRO_y	left_thigh_GYRO_z	left_thigh_MAGN_x	left_thigh_MAGN_y	left_thigh_MAGN_z	left_shank_ACCEL_x	left_shank_ACCEL_y	left_shank_ACCEL_z	left_shank_GYRO_x	left_shank_GYRO_y	left_shank_GYRO_z	left_shank_MAGN_x	left_shank_MAGN_y	left_shank_MAGN_z	left_foot_ACCEL_x	left_foot_ACCEL_y	left_foot_ACCEL_z	left_foot_GYRO_x	left_foot_GYRO_y	left_foot_GYRO_z	left_foot_MAGN_x	left_foot_MAGN_y	left_foot_MAGN_z	right_thigh_ACCEL_x	right_thigh_ACCEL_y	right_thigh_ACCEL_z	right_thigh_GYRO_x	right_thigh_GYRO_y	right_thigh_GYRO_z	right_thigh_MAGN_x	right_thigh_MAGN_y	right_thigh_MAGN_z	right_shank_ACCEL_x	right_shank_ACCEL_y	right_shank_ACCEL_z	right_shank_GYRO_x	right_shank_GYRO_y	right_shank_GYRO_z	right_shank_MAGN_x	right_shank_MAGN_y	right_shank_MAGN_z	right_foot_ACCEL_x	right_foot_ACCEL_y	right_foot_ACCEL_z	right_foot_GYRO_x	right_foot_GYRO_y	right_foot_GYRO_z	right_foot_MAGN_x	right_foot_MAGN_y	right_foot_MAGN_z	left_ankle_ACCEL_x	left_ankle_ACCEL_y	left_ankle_ACCEL_z	left_ankle_GYRO_x	left_ankle_GYRO_y	left_ankle_GYRO_z	left_ankle_MAGN_x	left_ankle_MAGN_y	left_ankle_MAGN_z	right_ankle_ACCEL_x	right_ankle_ACCEL_y	right_ankle_ACCEL_z	right_ankle_GYRO_x	right_ankle_GYRO_y	right_ankle_GYRO_z	right_ankle_MAGN_x	right_ankle_MAGN_y	right_ankle_MAGN_z
0.877931945800781	0.0459041442871094	-0.509265655517578	-1.13562214374542	-0.961020171642303	-1.57391464710236	-0.749019622802734	0.457525610923767	0.563467979431152	0.93797412109375	0.164055770874023	0.300786743164063	0.523477494716644	1.04853987693787	-0.0867432802915573	-0.706048727035522	-0.651365995407104	-0.316405564546585	1.00683483886719	0.0288216323852539	0.0449297752380371	-0.609169483184814	-0.787837862968445	1.13502442836761	-0.917491972446442	-0.292966246604919	0.420406639575958	0.9316376953125	0.324719787597656	0.181156021118164	-1.31434905529022	-0.610994577407837	0.869946300983429	-0.741223931312561	-0.742683172225952	0.198727950453758	0.998556701660156	-0.0419829483032227	0.0395469818115234	0.177731797099113	-0.436958342790604	0.610650360584259	-0.799313426017761	-0.0258830804377794	-0.575193285942078	0.946298156738281	-0.258785186767578	0.183103912353516	0.962375640869141	-1.74902880191803	-0.0885070115327835	-0.686022520065308	-0.172853752970695	-0.632315456867218	0.979502319335937	-0.0136487474441528	0.201648818969727	0.874060809612274	-0.263247668743134	-0.0878212675452232	-0.854501664638519	0.592287361621857	-0.0629823356866837	0.987833435058594	-0.0287892074584961	-0.181630462646484	-0.615183770656586	-0.0911913067102432	-0.174129605293274	-0.791513025760651	-0.470221340656281	0.60889732837677	0.986264770507812	0.0590993003845215	-0.16647770690918	0.26048332452774	0.170594125986099	0.958986937999725	-0.920401990413666	-0.680173993110657	-0.383300453424454	-0.514551513671875	-0.146498062133789	0.84232177734375	0.0941557735204697	-1.0589462518692	0.265627771615982	0.173348948359489	1.12450301647186	-0.888177692890167	0.995552673339844	-0.0795904235839844	-0.132370788574219	1.4837691783905	-0.260349899530411	1.13708961009979	-0.767591595649719	0.274908572435379	-0.630854904651642	0.973610778808594	0.0087625970840454	-0.235866134643555	0.616229712963104	0.0898251459002495	-0.433318823575974	-0.680163621902466	-0.875964879989624	0.386215835809708	-0.514696533203125	0.0258158264160156	0.861407287597656	0.349278509616852	0.0	0.174231007695198	-0.222157016396523	1.04003143310547	-1.1162257194519	0.978465759277344	0.109397880554199	-0.177211151123047	-0.0860788747668266	0.352341681718826	-0.518522441387177	-0.811030328273773	-0.430656582117081	1.00829458236694	0.99262060546875	-0.0175567417144775	-0.147464492797852	0.0	-0.261094361543655	0.431451022624969	-0.895987391471863	0.475111871957779	-0.934572517871857
0.873036315917969	0.0459041442871094	-0.503403778076172	-0.787837862968445	-0.874311566352844	-2.09855270385742	-0.749019622802734	0.455081641674042	0.546871662139893	0.936987731933594	0.171377227783203	0.293940643310547	-0.873313665390015	0.525492012500763	0.0	-0.706048727035522	-0.65357118844986	-0.310551911592484	0.996065612792969	0.0273511409759521	0.0322192306518555	-1.30768382549286	-0.436766237020493	0.873788595199585	-0.917491972446442	-0.292966246604919	0.420406639575958	0.926283508300781	0.322264953613281	0.181634002685547	-0.611709654331207	-0.700536847114563	0.785073518753052	-0.741223931312561	-0.742683172225952	0.198727950453758	0.992690185546875	-0.0415117607116699	0.038570629119873	0.177731797099113	-0.174292370676994	0.437772184610367	-0.798087358474731	-0.0244086533784866	-0.569093406200409	0.944822692871094	-0.252941741943359	0.184084823608398	0.697105467319489	-2.27282643318176	-0.354028046131134	-0.682123959064484	-0.177491873502731	-0.629876315593719	0.979984619140625	-0.0117142791748047	0.195302963256836	0.262516558170319	0.0	-0.175642535090446	-0.855709493160248	0.592287361621857	-0.0668877512216568	0.988336303710938	-0.0312973575592041	-0.177690765380859	0.253310948610306	1.2234833240509	-0.264419049024582	-0.791513025760651	-0.470221340656281	0.60889732837677	0.984351196289063	0.0576156349182129	-0.163095260620117	0.089112713932991	0.957951664924622	0.3511783182621	-0.917964994907379	-0.678953289985657	-0.388920396566391	-0.510407043457031	-0.139166107177734	0.849158081054687	-0.349721431732178	0.0814574062824249	0.0	0.172109723091125	1.12330174446106	-0.887949764728546	0.992208740234375	-0.0766388626098633	-0.119113922119141	1.4837691783905	0.177259504795074	-0.348707467317581	-0.767591595649719	0.274908572435379	-0.630854904651642	0.975609985351563	0.0146902370452881	-0.239229049682617	-0.0909191370010376	0.527722716331482	0.0	-0.680163621902466	-0.877183973789215	0.398692518472672	-0.517969665527344	0.0293540363311768	0.860282287597656	-0.43310534954071	0.180997774004936	0.696924030780792	-0.225844413042068	1.03981184959412	-1.11473000049591	0.978085693359375	0.108398162841797	-0.179200164794922	0.0860788747668266	-0.173374488949776	-0.345681637525558	-0.813473701477051	-0.428216695785522	1.00585043430328	0.992162658691406	-0.0175567417144775	-0.15280224609375	0.177627727389336	-0.261094361543655	0.431451022624969	-0.895987391471863	0.475111871957779	-0.934572517871857
0.877463195800781	0.0488304786682129	-0.497063354492188	-0.088720478117466	-0.699087977409363	-0.962439715862274	-0.749019622802734	0.452637642621994	0.530275285243988	0.93846728515625	0.167970428466797	0.288566833496094	-0.173641309142113	0.437502682209015	1.39818406105042	-0.706048727035522	-0.655755698680878	-0.304687261581421	1.00294091796875	0.0336742553710938	0.0459041023254395	-1.30768382549286	-0.873532474040985	0.6125528216362	-0.917491972446442	-0.292966246604919	0.420406639575958	0.9350849609375	0.329595367431641	0.182133712768555	-1.22341930866241	-0.784811973571777	0.785073518753052	-0.741223931312561	-0.742683172225952	0.198727950453758	0.998556701660156	-0.0380956382751465	0.0371107482910156	-0.0855745673179626	-0.525331974029541	-0.524211287498474	-0.796861290931702	-0.0229457467794418	-0.56299352645874	0.941422668457031	-0.262691741943359	0.187496688842773	0.265270203351974	-2.27282643318176	0.0	-0.67822539806366	-0.182130008935928	-0.627437233924866	0.9765283203125	-0.017571418762207	0.193361877441406	0.960571944713593	0.874466359615326	0.0878212675452232	-0.856946885585785	0.592287361621857	-0.0708081871271133	0.980960632324219	-0.0331512069702148	-0.178700942993164	0.0904681980609894	0.524349987506866	0.174129605293274	-0.791513025760651	-0.470221340656281	0.60889732837677	0.980523986816406	0.0508155059814453	-0.16647770690918	-0.438708752393723	0.957951664924622	0.263383746147156	-0.915527999401093	-0.677732586860657	-0.394540309906006	-0.508175415039062	-0.141140090942383	0.8539228515625	0.0	0.0814574062824249	0.0	0.170905917882919	1.12206506729126	-0.887693285942078	0.989801086425781	-0.0785726470947266	-0.125940216064453	1.83745837211609	-0.260349899530411	0.174353733658791	-0.767591595649719	0.274908572435379	-0.630854904651642	0.969279174804688	0.0058417315483093	-0.240745666503906	0.353574424982071	0.696144878864288	0.174994140863419	-0.680163621902466	-0.878430187702179	0.41113618016243	-0.513059997558594	0.0307955284118652	0.863844909667969	-0.181624829769135	0.784323692321777	0.0	-0.229495316743851	1.03955578804016	-1.11327087879181	0.978972473144531	0.110397605895996	-0.172380706787109	0.0	0.352341681718826	-0.518522441387177	-0.815917134284973	-0.425776779651642	1.00340628623962	0.991704711914063	-0.0210024566650391	-0.164047134399414	0.0	0.0	0.0	-0.895987391471863	0.475111871957779	-0.934572517871857
0.870119750976562	0.0463845863342285	-0.505377655029297	-1.39823472499847	-0.961020171642303	-1.66075122356415	-0.746339857578278	0.455317199230194	0.528806626796722	0.937480895996094	0.164055770874023	0.298835968017578	-0.263015508651733	0.261523932218552	0.349913567304611	-0.707510948181152	-0.656002998352051	-0.30883863568306	0.992171630859375	0.0248880672454834	0.0424718132019043	-0.787859201431274	0.0	0.52247154712677	-0.920150637626648	-0.298090845346451	0.4233438372612	0.927750427246094	0.323253723144531	0.183589401245117	-0.611709654331207	-0.874354302883148	0.519845962524414	-0.738764703273773	-0.748764216899872	0.201663568615913	0.985828552246094	-0.0444331321716309	0.0356415672302246	0.177731797099113	-0.611250698566437	-0.0864390954375267	-0.795401692390442	-0.0202618315815926	-0.5815349817276	0.944822692871094	-0.262691741943359	0.184084823608398	0.351637244224548	-1.57594788074493	0.265521049499512	-0.67822539806366	-0.17847515642643	-0.630120277404785	0.9775732421875	-0.0170878028869629	0.203141967773437	-0.262516558170319	0.962215602397919	0.0878212675452232	-0.856946885585785	0.592287361621857	-0.0710485205054283	0.984816101074219	-0.0293344573974609	-0.178700942993164	-0.180936396121979	0.440757989883423	-0.348259210586548	-0.791513025760651	-0.470221340656281	0.614489436149597	0.995577575683594	0.0644157638549805	-0.163587265014648	-0.438708752393723	0.524905025959015	0.0877945795655251	-0.915527999401093	-0.677732586860657	-0.394540309906006	-0.509769439697266	-0.146498062133789	0.840871643066406	1.14332008361816	0.0	0.0850008875131607	0.172109723091125	1.11962723731995	-0.886468172073364	0.981909423828125	-0.0766388626098633	-0.124555168151855	1.92372405529022	-0.437609404325485	-0.439674645662308	-0.76904296875	0.278810113668442	-0.615471422672272	0.971611572265625	0.0063571786880493	-0.238767471313477	-0.525310575962067	0.527722716331482	0.258324682712555	-0.680163621902466	-0.878430187702179	0.41113618016243	-0.519060668945313	0.0258158264160156	0.857844665527344	0.0838268399238586	0.0	0.174231007695198	-0.229495316743851	1.03955578804016	-1.11327087879181	0.97415869140625	0.111397323608398	-0.176737579345703	-0.258236616849899	0.0	-0.604942858219147	-0.815917134284973	-0.425776779651642	1.0046284198761	0.995139404296875	-0.0170644950866699	-0.151378845214844	-0.438148379325867	0.0	0.60672801733017	-0.897206902503967	0.476325243711472	-0.926028609275818
0.871578002929687	0.0488304786682129	-0.500981262207031	-0.787837862968445	0.0	-1.66075122356415	-0.743660092353821	0.458011478185654	0.527337908744812	0.945803405761719	0.173831832885742	0.299314483642578	0.436656832695007	-0.261523932218552	0.524870336055756	-0.708973169326782	-0.656250298023224	-0.312990009784698	0.998560180664062	0.0268732318878174	0.0414974861145019	-1.8356306552887	0.0	0.261235773563385	-0.922840595245361	-0.303229838609695	0.426264882087708	0.9350849609375	0.328129272460937	0.17774494934082	-1.397012591362	-1.22198915481567	0.0	-0.736336588859558	-0.754875957965851	0.204584285616875	0.987818969726562	-0.0380956382751465	0.0390634536743164	-0.789919078350067	0.088373601436615	0.348544746637344	-0.793942034244537	-0.0175779163837433	-0.600094974040985	0.941422668457031	-0.264169006347656	0.189458526611328	0.0	-2.35936689376831	0.265521049499512	-0.67822539806366	-0.174801766872406	-0.63280326128006	0.9765283203125	-0.0170878028869629	0.194332427978516	0.698055386543274	0.435720264911652	0.0878212675452232	-0.856946885585785	0.592287361621857	-0.0712888538837433	0.98682763671875	-0.0303159084320068	-0.176781600952148	0.343779146671295	-0.440757989883423	-0.264419049024582	-0.791513025760651	-0.470221340656281	0.62010931968689	0.988305969238281	0.0649103164672852	-0.169429656982422	-1.22701358795166	0.787357568740845	0.7023566365242	-0.915527999401093	-0.677732586860657	-0.394540309906006	-0.512638671875	-0.143114074707031	0.852058349609375	0.174860715866089	-0.875667095184326	-0.520630419254303	0.173348948359489	1.11718928813934	-0.885242998600006	0.992609985351563	-0.0693108444213867	-0.126929534912109	1.05244100093842	-0.437609404325485	-0.265320897102356	-0.770494282245636	0.282711654901505	-0.600087881088257	0.973610778808594	0.0038658518791198	-0.238305892944336	0.616229712963104	0.0898251459002495	0.0	-0.680163621902466	-0.878430187702179	0.41113618016243	-0.5108779296875	0.0356441879272461	0.8599072265625	-1.13166236877441	0.341884702444077	0.174231007695198	-0.229495316743851	1.03955578804016	-1.11327087879181	0.988726684570313	0.118109725952148	-0.181189163208008	-0.964083433151245	0.872465133666992	-0.518522441387177	-0.815917134284973	-0.425776779651642	1.00585043430328	0.98632373046875	-0.0264171524047852	-0.158211181640625	0.355255454778671	0.348125815391541	0.431451022624969	-0.898426413536072	0.477538615465164	-0.917484760284424
0.867203186035156	0.0449286994934082	-0.493175384521484	-0.173892140388489	0.0	-1.57391464710236	-0.743906199932098	0.457761198282242	0.527594923973083	0.933597106933594	0.167483734130859	0.299314483642578	-0.0868206545710564	0.611037254333496	0.874783933162689	-0.707510948181152	-0.655034422874451	-0.315922349691391	0.994605346679687	0.0234543380737305	0.0302705764770508	-0.958426654338837	-0.262612611055374	1.2251056432724	-0.914051353931427	-0.2993144094944	0.423101752996445	0.927750427246094	0.323731048583984	0.183589401245117	-1.13248944282532	-0.173817411065102	0.615327894687653	-0.741223931312561	-0.748764216899872	0.201901987195015	0.995099670410156	-0.0419829483032227	0.0410161628723145	0.263306379318237	0.262665987014771	-0.262105643749237	-0.795168161392212	-0.0178198143839836	-0.584715068340302	0.941871704101563	-0.263184173583984	0.185051513671875	0.172734096646309	-2.01320505142212	0.69920539855957	-0.67822539806366	-0.173577293753624	-0.63280326128006	0.98239599609375	-0.0102634286880493	0.196273513793945	0.960571944713593	0.611218690872192	0.263463795185089	-0.855709493160248	0.591303884983063	-0.0617656484246254	0.989677307128906	-0.025844856262207	-0.18062028503418	0.0	0.615541338920593	-0.264419049024582	-0.793953657150269	-0.468986004590988	0.617438495159149	0.986775085449219	0.0586047477722168	-0.160635314941406	-0.178225427865982	0.695499181747437	0.526767492294312	-0.919439256191254	-0.676511883735657	-0.388660192489624	-0.517101989746094	-0.147908050537109	0.848122314453125	0.174860715866089	-0.2647365629673	-0.265627771615982	0.173348948359489	1.11718928813934	-0.885242998600006	0.985788391113281	-0.0761299743652344	-0.121587211608887	1.13870668411255	-0.260349899530411	0.0	-0.766612827777863	0.280279129743576	-0.600347876548767	0.966280395507813	-0.0097934913635253	-0.238767471313477	0.87888503074646	0.348072439432144	-0.349988281726837	-0.680163621902466	-0.874745786190033	0.405524969100952	-0.515242065429688	0.0263400058746338	0.865719970703125	0.181624829769135	0.0	0.0	-0.230700105428696	1.03831195831299	-1.11742949485779	0.981506042480469	0.109826332092285	-0.174843276977539	0.352923393249512	0.0	0.0	-0.815917134284973	-0.425776779651642	1.00585043430328	0.989300476074219	-0.0244481716156006	-0.157214797973633	-1.13681745529175	0.0	0.0808970630168915	-0.897206902503967	0.481445103883743	-0.913588047027588
0.867203186035156	0.043458251953125	-0.503912200927734	-1.13562214374542	0.0	-1.57391464710236	-0.744152307510376	0.457525610923767	0.527833580970764	0.93606298828125	0.171377227783203	0.296866790771484	-0.699672341346741	-0.0879893600940704	0.874783933162689	-0.706048727035522	-0.653818488121033	-0.318843692541122	1.00391436767578	0.0312479438781738	0.0390616645812988	-0.877204060554504	-0.699378848075867	0.52247154712677	-0.905262053012848	-0.295413374900818	0.419922471046448	0.926723571777344	0.320321563720703	0.184567092895508	-1.31434905529022	-1.22198915481567	-0.434973150491714	-0.746080160140991	-0.742683172225952	0.199219703674316	0.997090087890625	-0.0434671936035156	0.0375942764282227	0.177731797099113	-0.174292370676994	-0.348544746637344	-0.796394228935242	-0.0180617123842239	-0.569335162639618	0.950660461425781	-0.252941741943359	0.186529998779297	-0.438004314899445	-2.01320505142212	1.30990374088287	-0.67822539806366	-0.172371387481689	-0.63280326128006	0.972670104980469	-0.0151533336639404	0.191420791625977	2.09714937210083	1.04996478557587	-0.0878212675452232	-0.854501664638519	0.5903400182724	-0.0522424429655075	0.983810363769531	-0.0360955581665039	-0.179206039428711	0.0	-0.0911913067102432	-0.174129605293274	-0.796394288539886	-0.467775374650955	0.614739835262299	0.984861450195312	0.054153751373291	-0.163587265014648	0.178225427865982	0.695499181747437	0.263383746147156	-0.92335045337677	-0.675291180610657	-0.382806092500687	-0.515507934570313	-0.143114074707031	0.852472717285156	-0.0941557735204697	-0.529473125934601	-0.435629546642303	0.173348948359489	1.11718928813934	-0.885242998600006	0.990202392578125	-0.070837516784668	-0.129897491455078	0.871283113956451	0.0	0.439674645662308	-0.762697577476501	0.27783077955246	-0.600586175918579	0.982440551757813	0.0107384767532349	-0.233887939453125	0.0	0.258247286081314	-0.433318823575974	-0.680163621902466	-0.871088445186615	0.399913787841797	-0.516060363769531	0.0258158264160156	0.855032043457031	-0.349278509616852	0.442439019680023	0.0922399461269379	-0.231941416859627	1.03710472583771	-1.12158811092377	0.983912902832031	0.111825775146484	-0.173801422119141	0.525081157684326	0.525716185569763	-0.604942858219147	-0.815917134284973	-0.425776779651642	1.00585043430328	0.985407836914063	-0.0239559268951416	-0.148959060668945	-0.615776121616364	0.0	0.525830924510956	-0.895987391471863	0.485351592302322	-0.909662485122681
0.875015380859375	0.0439386978149414	-0.504869232177734	-1.22434258460999	-0.086708590388298	-1.39843213558197	-0.746585965156555	0.456303626298904	0.531982660293579	0.944817016601562	0.174318511962891	0.299314483642578	0.0868206545710564	0.437502682209015	0.0	-0.706301808357239	-0.653818488121033	-0.318843692541122	0.997099914550781	0.0229396667480469	0.0410103225708008	-0.787859201431274	0.262612611055374	0.175658538937569	-0.911361396312714	-0.294189810752869	0.420164555311203	0.935525024414062	0.327651947021484	0.193366348266602	-1.397012591362	-1.04817175865173	0.265227526426315	-0.746080160140991	-0.743911683559418	0.202155321836472	0.995099670410156	-0.0463885650634766	0.0351580390930176	0.3488809466362	-0.088373601436615	0.0	-0.796394228935242	-0.0180617123842239	-0.569335162639618	0.939433959960937	-0.270504852294922	0.184568176269531	-0.610738396644592	-2.44590735435486	1.2213968038559	-0.677971839904785	-0.175042942166328	-0.641360402107239	0.982878234863281	-0.0151533336639404	0.197244049072266	0.787549674510956	0.350996881723404	0.263463795185089	-0.854501664638519	0.591559588909149	-0.0617656484246254	0.994203308105469	-0.0238819561004639	-0.18647932434082	0.705651938915253	0.0	-0.264419049024582	-0.796394288539886	-0.467775374650955	0.614739835262299	0.986775085449219	0.0518046188354492	-0.163587265014648	0.527821481227875	0.0918583795428276	0.3511783182621	-0.918205738067627	-0.677732586860657	-0.384523302316666	-0.519014770507813	-0.149882034301758	0.840871643066406	-0.174860715866089	-0.2647365629673	-0.520630419254303	0.173348948359489	1.11962723731995	-0.886724591255188	0.991272399902344	-0.0732801895141602	-0.124555168151855	0.0	0.0	0.174353733658791	-0.762697577476501	0.279047071933746	-0.620108127593994	0.972111389160156	-0.0014604328870773	-0.242657913208008	0.0	0.696144878864288	0.874970734119415	-0.680163621902466	-0.874989569187164	0.388922423124313	-0.514151062011719	0.0273883647918701	0.851094421386719	-0.530903339385986	0.0	-0.266470938920975	-0.229495316743851	1.03955578804016	-1.12034785747528	0.984926330566406	0.107969711303711	-0.177211151123047	0.611160039901733	0.609607040882111	-1.74281167984009	-0.815917134284973	-0.423336893320084	1.00194668769836	0.993651062011719	-0.016080005645752	-0.150880661010742	-0.521041333675385	0.0	0.0	-0.900865435600281	0.482421725988388	-0.923084437847137
0.867203186035156	0.0439386978149414	-0.502925231933594	-1.0504504442215	1.04953515529633	-1.74939703941345	-0.749019622802734	0.455081641674042	0.536131739616394	0.93797412109375	0.169917175292969	0.297363708496094	-0.34983617067337	0.87500536441803	0.786570429801941	-0.706554889678955	-0.653818488121033	-0.318843692541122	0.990711364746094	0.0185649547576904	0.030757740020752	-0.609169483184814	-0.262612611055374	-0.175658538937569	-0.917491972446442	-0.292966246604919	0.420406639575958	0.919462341308594	0.321787628173828	0.182611709594727	-1.92605876922607	-0.700536847114563	0.869946300983429	-0.746080160140991	-0.745109438896179	0.205076038837433	0.997090087890625	-0.0415117607116699	0.0346652145385742	0.263306379318237	-0.436958342790604	0.0864390954375267	-0.796394228935242	-0.0180617123842239	-0.569335162639618	0.944822692871094	-0.264169006347656	0.181156295776367	-1.40037989616394	-2.27282643318176	0.610698401927948	-0.677749931812286	-0.177733063697815	-0.649897277355194	0.985369995117187	-0.0102634286880493	0.200230331420898	1.48560500144958	0.698967933654785	-0.0878212675452232	-0.854501664638519	0.592779099941254	-0.0712888538837433	0.987330505371094	-0.0307521076202393	-0.177286682128906	0.180936396121979	0.0	-0.174129605293274	-0.796394288539886	-0.467775374650955	0.614739835262299	0.987795654296875	0.0566265258789063	-0.169429656982422	0.527821481227875	0.170594125986099	0.614562094211578	-0.913091003894806	-0.680173993110657	-0.386240512132645	-0.505306182861328	-0.138602111816406	0.852058349609375	-0.0941557735204697	0.0814574062824249	0.0	0.173348948359489	1.12206506729126	-0.888177692890167	0.991272399902344	-0.0810153198242188	-0.127424194335937	1.39750361442566	-0.786589026451111	0.0	-0.762697577476501	0.280279129743576	-0.639651715755463	0.972111389160156	-0.0005154469013214	-0.249054061889648	0.262655287981033	0.179650291800499	0.349988281726837	-0.680163621902466	-0.878917813301086	0.37793105840683	-0.520970031738281	0.0243743343353271	0.861407287597656	-0.782383859157562	-0.180997774004936	0.0922399461269379	-0.227049216628075	1.04200685024261	-1.11914396286011	0.978465759277344	0.110397605895996	-0.179200164794922	0.0	0.525716185569763	-0.604942858219147	-0.815917134284973	-0.420896977186203	0.9980428814888	0.992162658691406	-0.0239559268951416	-0.155293197631836	0.0	0.261094361543655	0.701107919216156	-0.905779421329498	0.479491859674454	-0.93653529882431
0.869130187988281	0.0498059234619141	-0.497571807861328	-1.31306302547455	0.261932194232941	-1.04927635192871	-0.752683758735657	0.455081641674042	0.539069175720215	0.93556982421875	0.172858444213867	0.288566833496094	-0.523477494716644	1.57403194904327	1.04974067211151	-0.705317676067352	-0.655034422874451	-0.322017639875412	0.987790893554688	0.0170944633483887	0.0410103225708008	-0.698514342308044	0.436766237020493	0.351317077875137	-0.917491972446442	-0.292966246604919	0.420406639575958	0.928703918457031	0.322742279052734	0.190911254882812	-1.13248944282532	-0.173817411065102	0.0	-0.746080160140991	-0.745109438896179	0.205076038837433	0.995099670410156	-0.039556324005127	0.0434523963928223	0.0	-0.174292370676994	1.2240891456604	-0.797853827476501	-0.0192827209830284	-0.570804357528687	0.9384716796875	-0.267583160400391	0.178227767944336	-1.22147679328918	-2.44590735435486	1.30990374088287	-0.677971839904785	-0.177491873502731	-0.649653375148773	0.9775732421875	-0.0151533336639404	0.199707733154297	1.05006623268127	-0.087749220430851	-0.175642535090446	-0.853264272212982	0.591559588909149	-0.0659113973379135	0.992191772460937	-0.0263901062011719	-0.172336807250977	0.524715542793274	0.615541338920593	-0.522388815879822	-0.792718291282654	-0.469974279403687	0.617438495159149	0.989198974609375	0.054153751373291	-0.170905639648437	0.178225427865982	0.354310899972916	0.17558915913105	-0.919439256191254	-0.680412173271179	-0.387203186750412	-0.51646435546875	-0.14551106262207	0.844186218261719	-0.349721431732178	0.610930562019348	0.0	0.173348948359489	1.11962723731995	-0.886724591255188	0.992609985351563	-0.0722624053955078	-0.125940216064453	0.258796960115433	-0.526239156723022	0.265320897102356	-0.762697577476501	0.280279129743576	-0.639651715755463	0.970278747558594	-0.0043812985420227	-0.242196334838867	0.616229712963104	-0.179650291800499	-0.874970734119415	-0.680163621902466	-0.874989569187164	0.390374720096588	-0.513059997558594	0.0302713508605957	0.866282470703125	-0.349278509616852	0.0	0.614932954311371	-0.22825400531292	1.03831195831299	-1.11768484115601	0.982899475097656	0.114253662109375	-0.176737579345703	0.783317804336548	0.525716185569763	-1.22428917884827	-0.816906094551086	-0.420896977186203	0.992679417133331	0.987354125976562	-0.0254326629638672	-0.154795013427734	0.0	-0.877009272575378	-0.350553959608078	-0.905779421329498	0.479491859674454	-0.93676620721817
